ID,upm,factor_sem,region,region.1,entidad,entidad.1,tot_integ,tot.cons,Rate.Type
7789,1249,3299,2,Templada,9,Ciudad de Mexico,3,600,Unknown
7791,1250,3162,2,Templada,9,Ciudad de Mexico,2,300,Unknown
7792,1250,3162,2,Templada,9,Ciudad de Mexico,2,380,Unknown
7794,1251,3238,2,Templada,9,Ciudad de Mexico,4,450,Unknown
7795,1251,3238,2,Templada,9,Ciudad de Mexico,3,258,Unknown
7796,1251,3238,2,Templada,9,Ciudad de Mexico,1,200,Unknown
7800,1252,2805,2,Templada,9,Ciudad de Mexico,1,230,Unknown
7801,1252,2805,2,Templada,9,Ciudad de Mexico,3,250,Unknown
7803,1253,2842,2,Templada,9,Ciudad de Mexico,5,380,Unknown
7804,1253,2842,2,Templada,9,Ciudad de Mexico,3,100,Unknown
7805,1253,2842,2,Templada,9,Ciudad de Mexico,4,432,Unknown
7810,1255,2989,2,Templada,9,Ciudad de Mexico,1,120,Unknown
7811,1255,2989,2,Templada,9,Ciudad de Mexico,1,300,Unknown
7813,1255,2989,2,Templada,9,Ciudad de Mexico,2,400,Unknown
7814,1256,4052,2,Templada,9,Ciudad de Mexico,2,200,Unknown
7817,1257,3048,2,Templada,9,Ciudad de Mexico,1,80,Unknown
7818,1257,3048,2,Templada,9,Ciudad de Mexico,2,150,Unknown
7819,1257,3048,2,Templada,9,Ciudad de Mexico,1,130,Unknown
7820,1257,3048,2,Templada,9,Ciudad de Mexico,2,130,Unknown
7822,1258,2642,2,Templada,9,Ciudad de Mexico,4,180,Unknown
7828,1259,3024,2,Templada,9,Ciudad de Mexico,2,500,Unknown
7835,1262,3353,2,Templada,9,Ciudad de Mexico,3,200,Unknown
7837,1262,3353,2,Templada,9,Ciudad de Mexico,2,170,Unknown
7846,1265,2575,2,Templada,9,Ciudad de Mexico,5,300,Unknown
7847,1265,2575,2,Templada,9,Ciudad de Mexico,4,85,Unknown
7848,1265,2575,2,Templada,9,Ciudad de Mexico,1,100,Unknown
7850,1266,2352,2,Templada,9,Ciudad de Mexico,4,491,Unknown
7851,1266,2352,2,Templada,9,Ciudad de Mexico,6,700,Unknown
7853,1266,2352,2,Templada,9,Ciudad de Mexico,5,300,Unknown
7855,1267,2381,2,Templada,9,Ciudad de Mexico,2,280,Unknown
7857,1267,2381,2,Templada,9,Ciudad de Mexico,3,300,Unknown
7863,1268,2126,2,Templada,9,Ciudad de Mexico,4,500,Unknown
7864,1269,3280,2,Templada,9,Ciudad de Mexico,4,450,Unknown
7867,1269,3280,2,Templada,9,Ciudad de Mexico,5,116,Unknown
7868,1269,3280,2,Templada,9,Ciudad de Mexico,5,290,Unknown
7870,1270,2175,2,Templada,9,Ciudad de Mexico,2,400,Unknown
7871,1270,2175,2,Templada,9,Ciudad de Mexico,3,380,Unknown
7875,1271,2588,2,Templada,9,Ciudad de Mexico,2,210,Unknown
7876,1271,2588,2,Templada,9,Ciudad de Mexico,1,80,Unknown
7877,1271,2588,2,Templada,9,Ciudad de Mexico,4,400,Unknown
7878,1271,2588,2,Templada,9,Ciudad de Mexico,1,360,Unknown
7880,1272,4312,2,Templada,9,Ciudad de Mexico,3,45,Unknown
7883,1273,6354,2,Templada,9,Ciudad de Mexico,1,200,Unknown
7885,1273,6354,2,Templada,9,Ciudad de Mexico,2,120,Unknown
7888,1274,2032,2,Templada,9,Ciudad de Mexico,1,150,Unknown
7893,1275,2256,2,Templada,9,Ciudad de Mexico,3,149,Unknown
7894,1275,2256,2,Templada,9,Ciudad de Mexico,5,200,Unknown
7897,1276,2957,2,Templada,9,Ciudad de Mexico,4,350,Unknown
7898,1276,2957,2,Templada,9,Ciudad de Mexico,2,85,Unknown
7899,1276,2957,2,Templada,9,Ciudad de Mexico,5,600,Unknown
7901,1277,2117,2,Templada,9,Ciudad de Mexico,4,500,Unknown
7906,1279,2960,2,Templada,9,Ciudad de Mexico,4,110,Unknown
7909,1280,2846,2,Templada,9,Ciudad de Mexico,4,280,Unknown
7911,1280,2846,2,Templada,9,Ciudad de Mexico,3,280,Unknown
7912,1280,2846,2,Templada,9,Ciudad de Mexico,3,200,Unknown
7913,1281,3732,2,Templada,9,Ciudad de Mexico,2,225,Unknown
7914,1281,3732,2,Templada,9,Ciudad de Mexico,2,300,Unknown
7916,1281,3732,2,Templada,9,Ciudad de Mexico,4,217,Unknown
7919,1282,3116,2,Templada,9,Ciudad de Mexico,2,230,Unknown
7920,1282,3116,2,Templada,9,Ciudad de Mexico,7,250,Unknown
7924,1283,179,2,Templada,9,Ciudad de Mexico,4,200,Unknown
7930,1284,318,2,Templada,9,Ciudad de Mexico,5,100,Unknown
7932,1284,318,2,Templada,9,Ciudad de Mexico,6,190,Unknown
7953,1287,500,1,Calida Extrema,10,Durango,8,512,1
7954,1287,500,1,Calida Extrema,10,Durango,3,275,1
7955,1287,500,1,Calida Extrema,10,Durango,3,100,1
7956,1287,500,1,Calida Extrema,10,Durango,4,195,1
7957,1287,500,1,Calida Extrema,10,Durango,2,200,1
7958,1288,498,1,Calida Extrema,10,Durango,1,215,1
7959,1288,498,1,Calida Extrema,10,Durango,2,201,1
7960,1288,498,1,Calida Extrema,10,Durango,6,526,1
7968,1290,492,1,Calida Extrema,10,Durango,3,450,1
7969,1290,492,1,Calida Extrema,10,Durango,2,300,1
7970,1290,492,1,Calida Extrema,10,Durango,3,250,1
7972,1290,492,1,Calida Extrema,10,Durango,4,382,1
7974,1291,382,1,Calida Extrema,10,Durango,3,360,1
7975,1291,382,1,Calida Extrema,10,Durango,1,200,1
7979,1292,481,1,Calida Extrema,10,Durango,4,139,1
7987,1294,549,1,Calida Extrema,10,Durango,6,240,1
7988,1294,549,1,Calida Extrema,10,Durango,2,280,1
7990,1294,549,1,Calida Extrema,10,Durango,2,136,1
7991,1294,549,1,Calida Extrema,10,Durango,1,96,1
7995,1295,519,1,Calida Extrema,10,Durango,6,113,1
7997,1296,591,1,Calida Extrema,10,Durango,2,250,1
7998,1296,591,1,Calida Extrema,10,Durango,4,495,1
7999,1296,591,1,Calida Extrema,10,Durango,4,198,1
8000,1296,591,1,Calida Extrema,10,Durango,4,200,1
8001,1297,583,1,Calida Extrema,10,Durango,1,189,1
8002,1297,583,1,Calida Extrema,10,Durango,4,263,1
8003,1297,583,1,Calida Extrema,10,Durango,4,220,1
8004,1297,583,1,Calida Extrema,10,Durango,4,250,1
8008,1298,544,1,Calida Extrema,10,Durango,3,180,1
8010,1299,477,1,Calida Extrema,10,Durango,3,280,1
8011,1299,477,1,Calida Extrema,10,Durango,3,290,1
8015,1300,506,1,Calida Extrema,10,Durango,2,220,1
8016,1300,506,1,Calida Extrema,10,Durango,4,280,1
8017,1300,506,1,Calida Extrema,10,Durango,4,299,1
8023,1302,545,1,Calida Extrema,10,Durango,3,131,1
8026,1302,545,1,Calida Extrema,10,Durango,3,156,1
8028,1303,538,1,Calida Extrema,10,Durango,3,232,1
8030,1303,538,1,Calida Extrema,10,Durango,3,260,1
8039,1305,496,1,Calida Extrema,10,Durango,2,235,1
8041,1305,496,1,Calida Extrema,10,Durango,3,164,1
8045,1306,474,1,Calida Extrema,10,Durango,3,275,1
8056,1309,580,1,Calida Extrema,10,Durango,3,168,1
8057,1309,580,1,Calida Extrema,10,Durango,4,201,1
8058,1309,580,1,Calida Extrema,10,Durango,5,219,1
8060,1310,559,1,Calida Extrema,10,Durango,4,270,1
8061,1310,559,1,Calida Extrema,10,Durango,3,220,1
8062,1310,559,1,Calida Extrema,10,Durango,4,380,1
8063,1310,559,1,Calida Extrema,10,Durango,2,249,1
8064,1310,559,1,Calida Extrema,10,Durango,1,220,1
8066,1311,539,1,Calida Extrema,10,Durango,8,220,1
8067,1311,539,1,Calida Extrema,10,Durango,9,480,1
8069,1311,539,1,Calida Extrema,10,Durango,1,200,1
8070,1312,553,1,Calida Extrema,10,Durango,4,256,1
8071,1312,553,1,Calida Extrema,10,Durango,2,313,1
8072,1312,553,1,Calida Extrema,10,Durango,4,275,1
8073,1313,555,1,Calida Extrema,10,Durango,4,400,1
8074,1313,555,1,Calida Extrema,10,Durango,3,160,1
8075,1313,555,1,Calida Extrema,10,Durango,3,400,1
8076,1313,555,1,Calida Extrema,10,Durango,6,260,1
8077,1313,555,1,Calida Extrema,10,Durango,6,232,1
8082,1315,586,1,Calida Extrema,10,Durango,1,200,1
8084,1315,586,1,Calida Extrema,10,Durango,5,400,1
8085,1315,586,1,Calida Extrema,10,Durango,5,300,1
8100,1319,754,1,Calida Extrema,10,Durango,2,113,1
8101,1319,754,1,Calida Extrema,10,Durango,3,189,1
8106,1320,566,1,Calida Extrema,10,Durango,4,244,1
8109,1320,566,1,Calida Extrema,10,Durango,4,242,1
8117,1323,595,1,Calida Extrema,10,Durango,3,118,1
8118,1323,595,1,Calida Extrema,10,Durango,5,300,1
8123,1324,604,1,Calida Extrema,10,Durango,3,397,1
8124,1324,604,1,Calida Extrema,10,Durango,6,220,1
8125,1324,604,1,Calida Extrema,10,Durango,4,300,1
8126,1324,604,1,Calida Extrema,10,Durango,2,135,1
8127,1325,544,1,Calida Extrema,10,Durango,4,450,1
8129,1325,544,1,Calida Extrema,10,Durango,3,388,1
8130,1325,544,1,Calida Extrema,10,Durango,8,505,1
8131,1325,544,1,Calida Extrema,10,Durango,2,300,1
8137,1327,500,1,Calida Extrema,10,Durango,1,85,1
8140,1327,500,1,Calida Extrema,10,Durango,5,100,1
8141,1327,500,1,Calida Extrema,10,Durango,3,210,1
8142,1328,501,1,Calida Extrema,10,Durango,2,200,1
8143,1328,501,1,Calida Extrema,10,Durango,3,181,1
8144,1328,501,1,Calida Extrema,10,Durango,4,250,1
8145,1328,501,1,Calida Extrema,10,Durango,4,148,1
8146,1328,501,1,Calida Extrema,10,Durango,6,386,1
8147,1329,665,1,Calida Extrema,10,Durango,3,200,1
8148,1329,665,1,Calida Extrema,10,Durango,3,48,1
8150,1329,665,1,Calida Extrema,10,Durango,5,512,1
8152,1330,432,1,Calida Extrema,10,Durango,5,400,1
8167,1333,792,1,Calida Extrema,10,Durango,5,150,1
8169,1334,799,1,Calida Extrema,10,Durango,4,240,1
8171,1334,799,1,Calida Extrema,10,Durango,2,250,1
8174,1335,651,1,Calida Extrema,10,Durango,3,160,1
8178,1336,595,1,Calida Extrema,10,Durango,3,300,1
8179,1336,595,1,Calida Extrema,10,Durango,2,400,1
8180,1337,467,1,Calida Extrema,10,Durango,1,260,1
8181,1337,467,1,Calida Extrema,10,Durango,5,475,1
8183,1337,467,1,Calida Extrema,10,Durango,4,260,1
8185,1338,581,1,Calida Extrema,10,Durango,2,450,1
8186,1338,581,1,Calida Extrema,10,Durango,3,183,1
8187,1338,581,1,Calida Extrema,10,Durango,1,219,1
8189,1339,557,1,Calida Extrema,10,Durango,2,286,1
8190,1339,557,1,Calida Extrema,10,Durango,1,100,1
8199,1341,638,1,Calida Extrema,10,Durango,4,526,1
8205,1342,576,1,Calida Extrema,10,Durango,3,132,1
8213,1344,492,1,Calida Extrema,10,Durango,1,542,1
8214,1344,492,1,Calida Extrema,10,Durango,2,258,1
8217,1344,492,1,Calida Extrema,10,Durango,4,198,1
8221,1345,381,1,Calida Extrema,10,Durango,2,120,1
8222,1346,596,1,Calida Extrema,10,Durango,4,218,1
8223,1346,596,1,Calida Extrema,10,Durango,5,345,1
8233,1348,629,1,Calida Extrema,10,Durango,4,60,1
8248,1352,453,1,Calida Extrema,10,Durango,1,500,1
8386,1382,511,1,Calida Extrema,10,Durango,2,460,1
8411,1388,455,1,Calida Extrema,10,Durango,7,400,1
8422,1391,694,1,Calida Extrema,10,Durango,6,109,1
8424,1391,694,1,Calida Extrema,10,Durango,4,57,1
8427,1391,694,1,Calida Extrema,10,Durango,6,67,1
8429,1391,694,1,Calida Extrema,10,Durango,3,122,1
8430,1391,694,1,Calida Extrema,10,Durango,4,49,1
8431,1391,694,1,Calida Extrema,10,Durango,5,91,1
8433,1391,694,1,Calida Extrema,10,Durango,4,278,1
8434,1391,694,1,Calida Extrema,10,Durango,5,250,1
8436,1391,694,1,Calida Extrema,10,Durango,6,50,1
8437,1391,694,1,Calida Extrema,10,Durango,7,280,1
8438,1391,694,1,Calida Extrema,10,Durango,5,96,1
8439,1391,694,1,Calida Extrema,10,Durango,4,135,1
8442,1392,571,1,Calida Extrema,10,Durango,5,94,1
8446,1392,571,1,Calida Extrema,10,Durango,2,250,1
8451,1392,571,1,Calida Extrema,10,Durango,5,144,1
8452,1392,571,1,Calida Extrema,10,Durango,4,260,1
8453,1392,571,1,Calida Extrema,10,Durango,3,300,1
8476,1394,524,1,Calida Extrema,10,Durango,1,120,1
8478,1394,524,1,Calida Extrema,10,Durango,9,380,1
8486,1394,524,1,Calida Extrema,10,Durango,3,200,1
8488,1394,524,1,Calida Extrema,10,Durango,7,100,1
8495,1395,507,1,Calida Extrema,10,Durango,4,135,1
8503,1395,507,1,Calida Extrema,10,Durango,8,400,1
8510,1395,507,1,Calida Extrema,10,Durango,4,550,1
8533,1397,435,1,Calida Extrema,10,Durango,1,63,1
8536,1397,435,1,Calida Extrema,10,Durango,4,287,1
8539,1397,435,1,Calida Extrema,10,Durango,5,57,1
8540,1397,435,1,Calida Extrema,10,Durango,1,270,1
8546,1397,435,1,Calida Extrema,10,Durango,5,100,1
8547,1397,435,1,Calida Extrema,10,Durango,2,240,1
8549,1397,435,1,Calida Extrema,10,Durango,3,540,1
8553,1398,485,1,Calida Extrema,10,Durango,5,270,1
8555,1398,485,1,Calida Extrema,10,Durango,5,427,1
8557,1398,485,1,Calida Extrema,10,Durango,2,162,1
8567,1398,485,1,Calida Extrema,10,Durango,5,154,1
8568,1399,560,1,Calida Extrema,10,Durango,4,81,1
8569,1399,560,1,Calida Extrema,10,Durango,5,120,1
8570,1399,560,1,Calida Extrema,10,Durango,11,225,1
8571,1399,560,1,Calida Extrema,10,Durango,7,195,1
8573,1399,560,1,Calida Extrema,10,Durango,5,132,1
8575,1399,560,1,Calida Extrema,10,Durango,4,160,1
8576,1399,560,1,Calida Extrema,10,Durango,3,98,1
8577,1399,560,1,Calida Extrema,10,Durango,2,90,1
8580,1399,560,1,Calida Extrema,10,Durango,4,185,1
8581,1399,560,1,Calida Extrema,10,Durango,3,290,1
8582,1399,560,1,Calida Extrema,10,Durango,3,80,1
8585,1399,560,1,Calida Extrema,10,Durango,2,108,1
8586,1399,560,1,Calida Extrema,10,Durango,1,201,1
8587,1399,560,1,Calida Extrema,10,Durango,4,100,1
8594,1400,416,1,Calida Extrema,10,Durango,3,280,1
8608,1401,649,1,Calida Extrema,10,Durango,6,86,1
8611,1401,649,1,Calida Extrema,10,Durango,5,142,1
8612,1401,649,1,Calida Extrema,10,Durango,7,348,1
8613,1401,649,1,Calida Extrema,10,Durango,4,248,1
8615,1401,649,1,Calida Extrema,10,Durango,4,98,1
8617,1401,649,1,Calida Extrema,10,Durango,5,235,1
8620,1401,649,1,Calida Extrema,10,Durango,5,178,1
8621,1401,649,1,Calida Extrema,10,Durango,3,132,1
8623,1401,649,1,Calida Extrema,10,Durango,5,240,1
8626,1402,488,1,Calida Extrema,10,Durango,1,48,1
8630,1402,488,1,Calida Extrema,10,Durango,5,149,1
8631,1402,488,1,Calida Extrema,10,Durango,2,48,1
8632,1402,488,1,Calida Extrema,10,Durango,3,124,1
8634,1402,488,1,Calida Extrema,10,Durango,5,200,1
8636,1402,488,1,Calida Extrema,10,Durango,4,150,1
8637,1402,488,1,Calida Extrema,10,Durango,2,141,1
8640,1402,488,1,Calida Extrema,10,Durango,4,205,1
8641,1402,488,1,Calida Extrema,10,Durango,5,250,1
8642,1402,488,1,Calida Extrema,10,Durango,5,154,1
8643,1402,488,1,Calida Extrema,10,Durango,4,132,1
8644,1402,488,1,Calida Extrema,10,Durango,3,270,1
8645,1402,488,1,Calida Extrema,10,Durango,2,250,1
8646,1403,416,1,Calida Extrema,10,Durango,1,48,1
8648,1403,416,1,Calida Extrema,10,Durango,3,199,1
8649,1403,416,1,Calida Extrema,10,Durango,3,450,1
8650,1403,416,1,Calida Extrema,10,Durango,2,280,1
8653,1403,416,1,Calida Extrema,10,Durango,2,93,1
8655,1403,416,1,Calida Extrema,10,Durango,2,155,1
8657,1403,416,1,Calida Extrema,10,Durango,8,296,1
8672,1404,546,1,Calida Extrema,10,Durango,3,73,1
8684,1405,538,1,Calida Extrema,10,Durango,2,88,1
8687,1405,538,1,Calida Extrema,10,Durango,1,220,1
8694,1405,538,1,Calida Extrema,10,Durango,4,114,1
8698,1405,538,1,Calida Extrema,10,Durango,3,165,1
8699,1405,538,1,Calida Extrema,10,Durango,4,157,1
8701,1406,516,1,Calida Extrema,10,Durango,6,175,1
8703,1406,516,1,Calida Extrema,10,Durango,7,122,1
8706,1406,516,1,Calida Extrema,10,Durango,5,97,1
8710,1406,516,1,Calida Extrema,10,Durango,4,185,1
8716,1406,516,1,Calida Extrema,10,Durango,5,49,1
8717,1406,516,1,Calida Extrema,10,Durango,3,48,1
8718,1406,516,1,Calida Extrema,10,Durango,7,471,1
8719,1406,516,1,Calida Extrema,10,Durango,2,48,1
8720,1406,516,1,Calida Extrema,10,Durango,4,49,1
8740,1408,452,1,Calida Extrema,10,Durango,2,199,1
8741,1408,452,1,Calida Extrema,10,Durango,1,48,1
8742,1408,452,1,Calida Extrema,10,Durango,1,50,1
8743,1408,452,1,Calida Extrema,10,Durango,3,267,1
8744,1408,452,1,Calida Extrema,10,Durango,5,545,1
8746,1408,452,1,Calida Extrema,10,Durango,7,268,1
8750,1408,452,1,Calida Extrema,10,Durango,4,120,1
8753,1408,452,1,Calida Extrema,10,Durango,4,50,1
8755,1408,452,1,Calida Extrema,10,Durango,4,250,1
8757,1409,435,1,Calida Extrema,10,Durango,5,217,1
8759,1409,435,1,Calida Extrema,10,Durango,4,120,1
8761,1409,435,1,Calida Extrema,10,Durango,2,210,1
8762,1409,435,1,Calida Extrema,10,Durango,3,200,1
8764,1409,435,1,Calida Extrema,10,Durango,4,57,1
8765,1409,435,1,Calida Extrema,10,Durango,4,280,1
8766,1409,435,1,Calida Extrema,10,Durango,5,500,1
8768,1409,435,1,Calida Extrema,10,Durango,1,250,1
8769,1409,435,1,Calida Extrema,10,Durango,2,56,1
8771,1409,435,1,Calida Extrema,10,Durango,5,69,1
8772,1409,435,1,Calida Extrema,10,Durango,4,290,1
8790,1410,617,1,Calida Extrema,10,Durango,5,48,1
8793,1411,551,1,Calida Extrema,10,Durango,3,160,1
8839,1413,381,1,Calida Extrema,10,Durango,4,189,1
8850,1414,491,1,Calida Extrema,10,Durango,4,156,1
8852,1414,491,1,Calida Extrema,10,Durango,3,260,1
8853,1414,491,1,Calida Extrema,10,Durango,5,193,1
8854,1414,491,1,Calida Extrema,10,Durango,3,151,1
8859,1414,491,1,Calida Extrema,10,Durango,2,78,1
8860,1414,491,1,Calida Extrema,10,Durango,2,50,1
8861,1414,491,1,Calida Extrema,10,Durango,2,73,1
8862,1414,491,1,Calida Extrema,10,Durango,3,275,1
8863,1414,491,1,Calida Extrema,10,Durango,2,55,1
8864,1414,491,1,Calida Extrema,10,Durango,2,48,1
8865,1414,491,1,Calida Extrema,10,Durango,5,102,1
8246,1351,494,1,Calida Extrema,10,Durango,1,183,1C
8247,1352,453,1,Calida Extrema,10,Durango,5,302,1C
8249,1352,453,1,Calida Extrema,10,Durango,3,600,1C
8253,1353,504,1,Calida Extrema,10,Durango,3,190,1C
8255,1353,504,1,Calida Extrema,10,Durango,5,146,1C
8261,1354,392,1,Calida Extrema,10,Durango,6,280,1C
8262,1355,528,1,Calida Extrema,10,Durango,3,257,1C
8263,1355,528,1,Calida Extrema,10,Durango,5,100,1C
8264,1355,528,1,Calida Extrema,10,Durango,5,131,1C
8265,1355,528,1,Calida Extrema,10,Durango,6,235,1C
8275,1357,492,1,Calida Extrema,10,Durango,4,246,1C
8282,1359,561,1,Calida Extrema,10,Durango,4,589,1C
8283,1359,561,1,Calida Extrema,10,Durango,4,280,1C
8295,1362,454,1,Calida Extrema,10,Durango,3,538,1C
8298,1363,496,1,Calida Extrema,10,Durango,1,137,1C
8299,1363,496,1,Calida Extrema,10,Durango,2,247,1C
8300,1363,496,1,Calida Extrema,10,Durango,5,89,1C
8301,1363,496,1,Calida Extrema,10,Durango,4,282,1C
8308,1365,507,1,Calida Extrema,10,Durango,6,340,1C
8309,1365,507,1,Calida Extrema,10,Durango,5,350,1C
8310,1365,507,1,Calida Extrema,10,Durango,1,351,1C
8312,1365,507,1,Calida Extrema,10,Durango,5,585,1C
8314,1366,435,1,Calida Extrema,10,Durango,2,199,1C
8329,1369,497,1,Calida Extrema,10,Durango,2,203,1C
8330,1369,497,1,Calida Extrema,10,Durango,6,484,1C
8332,1370,487,1,Calida Extrema,10,Durango,4,215,1C
8336,1371,497,1,Calida Extrema,10,Durango,6,370,1C
8341,1372,420,1,Calida Extrema,10,Durango,2,133,1C
8343,1373,449,1,Calida Extrema,10,Durango,4,237,1C
8344,1373,449,1,Calida Extrema,10,Durango,4,301,1C
8348,1374,527,1,Calida Extrema,10,Durango,6,243,1C
8352,1375,258,1,Calida Extrema,10,Durango,9,406,1C
8354,1375,258,1,Calida Extrema,10,Durango,4,121,1C
8355,1375,258,1,Calida Extrema,10,Durango,2,111,1C
8357,1376,477,1,Calida Extrema,10,Durango,3,267,1C
8361,1377,620,1,Calida Extrema,10,Durango,4,400,1C
8362,1377,620,1,Calida Extrema,10,Durango,3,256,1C
8363,1377,620,1,Calida Extrema,10,Durango,5,730,1C
8366,1378,405,1,Calida Extrema,10,Durango,5,650,1C
8369,1379,597,1,Calida Extrema,10,Durango,4,48,1C
8373,1379,597,1,Calida Extrema,10,Durango,3,64,1C
8374,1380,465,1,Calida Extrema,10,Durango,5,300,1C
8375,1380,465,1,Calida Extrema,10,Durango,3,250,1C
8379,1381,614,1,Calida Extrema,10,Durango,2,159,1C
8388,1383,522,1,Calida Extrema,10,Durango,2,222,1C
8390,1383,522,1,Calida Extrema,10,Durango,3,179,1C
8397,1385,543,1,Calida Extrema,10,Durango,2,258,1C
8399,1385,543,1,Calida Extrema,10,Durango,3,180,1C
8403,1386,634,1,Calida Extrema,10,Durango,4,190,1C
8404,1386,634,1,Calida Extrema,10,Durango,3,115,1C
8405,1387,440,1,Calida Extrema,10,Durango,1,69,1C
8406,1387,440,1,Calida Extrema,10,Durango,4,267,1C
8408,1388,455,1,Calida Extrema,10,Durango,2,280,1C
8409,1388,455,1,Calida Extrema,10,Durango,3,250,1C
8417,1390,525,1,Calida Extrema,10,Durango,4,250,1C
8457,1393,486,1,Calida Extrema,10,Durango,3,128,1C
8460,1393,486,1,Calida Extrema,10,Durango,1,103,1C
8463,1393,486,1,Calida Extrema,10,Durango,3,133,1C
8465,1393,486,1,Calida Extrema,10,Durango,4,234,1C
8466,1393,486,1,Calida Extrema,10,Durango,3,164,1C
8473,1393,486,1,Calida Extrema,10,Durango,2,48,1C
8477,1394,524,1,Calida Extrema,10,Durango,3,250,1C
8492,1394,524,1,Calida Extrema,10,Durango,2,600,1C
8499,1395,507,1,Calida Extrema,10,Durango,5,450,1C
8502,1395,507,1,Calida Extrema,10,Durango,8,580,1C
8516,1396,538,1,Calida Extrema,10,Durango,8,185,1C
8518,1396,538,1,Calida Extrema,10,Durango,4,531,1C
8526,1396,538,1,Calida Extrema,10,Durango,6,694,1C
8529,1396,538,1,Calida Extrema,10,Durango,4,269,1C
8723,1407,500,1,Calida Extrema,10,Durango,2,130,1C
8724,1407,500,1,Calida Extrema,10,Durango,4,48,1C
8727,1407,500,1,Calida Extrema,10,Durango,5,165,1C
8728,1407,500,1,Calida Extrema,10,Durango,5,259,1C
8730,1407,500,1,Calida Extrema,10,Durango,2,280,1C
8733,1407,500,1,Calida Extrema,10,Durango,3,310,1C
8734,1407,500,1,Calida Extrema,10,Durango,1,48,1C
8735,1407,500,1,Calida Extrema,10,Durango,4,130,1C
8738,1407,500,1,Calida Extrema,10,Durango,2,118,1C
7963,1289,519,1,Calida Extrema,10,Durango,3,680,Unknown
7964,1289,519,1,Calida Extrema,10,Durango,3,200,Unknown
7965,1289,519,1,Calida Extrema,10,Durango,2,140,Unknown
7966,1289,519,1,Calida Extrema,10,Durango,4,300,Unknown
7980,1292,481,1,Calida Extrema,10,Durango,1,900,Unknown
7981,1292,481,1,Calida Extrema,10,Durango,1,163,Unknown
7982,1292,481,1,Calida Extrema,10,Durango,6,300,Unknown
7983,1293,523,1,Calida Extrema,10,Durango,6,625,Unknown
7986,1293,523,1,Calida Extrema,10,Durango,2,220,Unknown
7992,1295,519,1,Calida Extrema,10,Durango,4,350,Unknown
7994,1295,519,1,Calida Extrema,10,Durango,6,600,Unknown
7996,1295,519,1,Calida Extrema,10,Durango,1,400,Unknown
8006,1298,544,1,Calida Extrema,10,Durango,3,300,Unknown
8007,1298,544,1,Calida Extrema,10,Durango,4,200,Unknown
8009,1298,544,1,Calida Extrema,10,Durango,2,347,Unknown
8020,1301,539,1,Calida Extrema,10,Durango,1,300,Unknown
8021,1301,539,1,Calida Extrema,10,Durango,4,900,Unknown
8022,1301,539,1,Calida Extrema,10,Durango,2,280,Unknown
8025,1302,545,1,Calida Extrema,10,Durango,4,350,Unknown
8029,1303,538,1,Calida Extrema,10,Durango,3,190,Unknown
8031,1303,538,1,Calida Extrema,10,Durango,3,300,Unknown
8032,1303,538,1,Calida Extrema,10,Durango,5,700,Unknown
8033,1304,614,1,Calida Extrema,10,Durango,6,250,Unknown
8034,1304,614,1,Calida Extrema,10,Durango,5,400,Unknown
8035,1304,614,1,Calida Extrema,10,Durango,1,60,Unknown
8036,1304,614,1,Calida Extrema,10,Durango,4,560,Unknown
8038,1305,496,1,Calida Extrema,10,Durango,5,285,Unknown
8040,1305,496,1,Calida Extrema,10,Durango,5,350,Unknown
8042,1306,474,1,Calida Extrema,10,Durango,4,600,Unknown
8044,1306,474,1,Calida Extrema,10,Durango,7,500,Unknown
8046,1306,474,1,Calida Extrema,10,Durango,3,80,Unknown
8048,1307,582,1,Calida Extrema,10,Durango,6,600,Unknown
8052,1308,512,1,Calida Extrema,10,Durango,6,400,Unknown
8053,1308,512,1,Calida Extrema,10,Durango,3,272,Unknown
8054,1308,512,1,Calida Extrema,10,Durango,5,250,Unknown
8055,1308,512,1,Calida Extrema,10,Durango,3,600,Unknown
8078,1314,491,1,Calida Extrema,10,Durango,5,1000,Unknown
8079,1314,491,1,Calida Extrema,10,Durango,1,340,Unknown
8080,1314,491,1,Calida Extrema,10,Durango,4,506,Unknown
8081,1314,491,1,Calida Extrema,10,Durango,3,200,Unknown
8086,1315,586,1,Calida Extrema,10,Durango,2,800,Unknown
8088,1316,553,1,Calida Extrema,10,Durango,4,400,Unknown
8089,1316,553,1,Calida Extrema,10,Durango,3,320,Unknown
8090,1317,470,1,Calida Extrema,10,Durango,4,450,Unknown
8092,1317,470,1,Calida Extrema,10,Durango,3,25,Unknown
8094,1317,470,1,Calida Extrema,10,Durango,3,440,Unknown
8095,1318,528,1,Calida Extrema,10,Durango,3,232,Unknown
8096,1318,528,1,Calida Extrema,10,Durango,7,160,Unknown
8097,1318,528,1,Calida Extrema,10,Durango,4,200,Unknown
8098,1318,528,1,Calida Extrema,10,Durango,3,600,Unknown
8099,1318,528,1,Calida Extrema,10,Durango,4,800,Unknown
8102,1319,754,1,Calida Extrema,10,Durango,9,230,Unknown
8107,1320,566,1,Calida Extrema,10,Durango,3,800,Unknown
8108,1320,566,1,Calida Extrema,10,Durango,10,150,Unknown
8112,1321,512,1,Calida Extrema,10,Durango,6,250,Unknown
8114,1321,512,1,Calida Extrema,10,Durango,2,600,Unknown
8120,1323,595,1,Calida Extrema,10,Durango,4,645,Unknown
8128,1325,544,1,Calida Extrema,10,Durango,4,180,Unknown
